years_covered;Carruther;Caserio;Chandler;Chang;Curran;David;DeMaria;Einhaus;Flint;Foster;Glover;Grenby;Ingrassia;Kelleher_1;Kelleher_2;Keymer;Looser;Mangham;Marcus;Marshall;Maxwell;Peterson;Poplawski;Richetti_1;Richetti_2;Shattock;Schiach
1835;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1836;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1837;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1838;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1839;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1840;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1841;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1842;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1843;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1844;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1845;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1846;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1847;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1848;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1849;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0
1850;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1851;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1852;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1853;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1854;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1855;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1856;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1857;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1858;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1859;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1860;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1861;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1862;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1863;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1864;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0
1865;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1866;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1867;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1868;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1869;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1870;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1871;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1872;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1873;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1874;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1875;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1876;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1877;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1878;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1879;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1880;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0
1881;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0
1882;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0
1883;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0
1884;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0
1885;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0
1886;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0
1887;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0
1888;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0
1889;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0
1890;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1891;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1892;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1893;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1894;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1895;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1896;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1897;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1898;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1899;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1
1900;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1
1901;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1
1902;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1903;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1904;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1905;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1906;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1907;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1908;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1909;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1910;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1911;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1912;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1913;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1914;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
1915;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1916;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1917;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1918;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1919;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1920;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1921;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1922;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1923;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1924;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1925;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1926;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1927;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1928;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1929;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1930;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1931;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1932;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1933;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1934;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1935;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1936;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1937;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1938;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1939;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1940;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1941;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1942;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1943;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1944;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1945;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
1946;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1947;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1948;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1949;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1950;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1951;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1952;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1953;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1954;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1955;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1956;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1957;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1958;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1959;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1960;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1961;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1962;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1963;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1964;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1965;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1966;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1967;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1968;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1969;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1970;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1971;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1972;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1973;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1974;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1975;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1976;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1977;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1978;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1979;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1980;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1981;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1982;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1983;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1984;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1985;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1986;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1987;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1988;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1989;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1990;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1991;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1992;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1993;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1994;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1995;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1996;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1997;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1998;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
1999;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
2000;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2001;1;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2002;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2004;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2005;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2006;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2007;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
